name,city,state,country,postal_code,latitude,longitude,line1,iata_code
Roscommon County - Blodgett Memorial Airport,Houghton Lake,MI,US,48629,44.359798,-84.671095,Roscommon County - Blodgett Memorial Airport,HTL
Tyndall Air Force Base,Panama City,FL,US,32403,30.06959915,-85.57540131,Tyndall Air Force Base,PAM
Dallas Fort Worth International Airport,Dallas-Fort Worth,TX,US,75261,32.89680099,-97.03800201,Dallas Fort Worth International Airport,DFW
Melbourne International Airport,Melbourne,FL,US,32901,28.10280037,-80.64530182,Melbourne International Airport,MLB
McChord Air Force Base,Tacoma,WA,US,98438,47.13769913,-122.4759979,McChord Air Force Base,TCM
Austin Bergstrom International Airport,Austin,TX,US,78719,30.19449997,-97.66989899,Austin Bergstrom International Airport,AUS
Rickenbacker International Airport,Columbus,OH,US,43217,39.813801,-82.927803,Rickenbacker International Airport,LCK
Sawyer International Airport,Gwinn,MI,US,49841,46.35359955,-87.395401,Sawyer International Airport,MQT
McGhee Tyson Airport,Knoxville,TN,US,37701,35.81100082,-83.9940033,McGhee Tyson Airport,TYS
Hood Army Air Field,Fort Hood,TX,US,76544,31.13870049,-97.71450043,Hood Army Air Field,HLR
Lambert St Louis International Airport,St. Louis,MO,US,63145,38.74869919,-90.37000275,Lambert St Louis International Airport,STL
Millville Municipal Airport,Millville,NJ,US,08332,39.36780167,-75.07219696,Millville Municipal Airport,MIV
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,TX,US,76311,33.98880005,-98.49189758,Sheppard Air Force Base-Wichita Falls Municipal Airport,SPS
Cincinnati Municipal Airport Lunken Field,Cincinnati,OH,US,45226,39.10329819,-84.41860199,Cincinnati Municipal Airport Lunken Field,LUK
Hartsfield Jackson Atlanta International Airport,Atlanta,GA,US,30337,33.63669968,-84.42810059,Hartsfield Jackson Atlanta International Airport,ATL
Castle Airport,Merced,CA,US,95301,37.38050079,-120.5680008,Castle Airport,MER
Mc Clellan Airfield,Sacramento,CA,US,95652,38.66759872,-121.401001,Mc Clellan Airfield,MCC
Gerald R. Ford International Airport,Grand Rapids,MI,US,49512,42.88079834,-85.52279663,Gerald R. Ford International Airport,GRR
Winkler County Airport,Wink,TX,US,79789,31.77960014,-103.2009964,Winkler County Airport,INK
Fresno Yosemite International Airport,Fresno,CA,US,93727,36.77619934,-119.7180023,Fresno Yosemite International Airport,FAT
Vero Beach Municipal Airport,Vero Beach,FL,US,32960,27.65559959,-80.41790009,Vero Beach Municipal Airport,VRB
Imperial County Airport,Imperial,CA,US,92251,32.83420181,-115.5790024,Imperial County Airport,IPL
Nashville International Airport,Nashville,TN,US,37217,36.12450027,-86.67819977,Nashville International Airport,BNA
Laredo International Airport,Laredo,TX,US,78041,27.54380035,-99.46160126,Laredo International Airport,LRD
Elmendorf Air Force Base,Anchorage,AK,US,99506,61.25099945,-149.8070068,Elmendorf Air Force Base,EDF
Ralph Wien Memorial Airport,Kotzebue,AK,US,99752,66.88469696,-162.598999,Ralph Wien Memorial Airport,OTZ
Altoona Blair County Airport,Altoona,PA,US,16662,40.29639816,-78.31999969,Altoona Blair County Airport,AOO
Dyess Air Force Base,Abilene,TX,US,79563,32.42079926,-99.854599,Dyess Air Force Base,DYS
South Arkansas Regional At Goodwin Field,El Dorado,AR,US,71730,33.22100067,-92.81330109,South Arkansas Regional At Goodwin Field,ELD
La Guardia Airport,New York,NY,US,11371,40.77719879,-73.87259674,La Guardia Airport,LGA
Tallahassee Regional Airport,Tallahassee,FL,US,32310,30.39649963,-84.35030365,Tallahassee Regional Airport,TLH
Dupage Airport,West Chicago,IL,US,60185,41.90779877,-88.24859619,Dupage Airport,DPA
Waco Regional Airport,Waco,TX,US,76708,31.61129951,-97.23049927,Waco Regional Airport,ACT
Augusta State Airport,Augusta,ME,US,04330,44.3205986,-69.79730225,Augusta State Airport,AUG
Hillsboro Municipal Airport,Hillsboro,TX,US,76645,32.08349991,-97.09719849,Hillsboro Municipal Airport,INJ
Mc Kellar Sipes Regional Airport,Jackson,TN,US,38301,35.59989929,-88.91560364,Mc Kellar Sipes Regional Airport,MKL
Molokai Airport,Molokai,HI,US,96729,21.1529007,-157.095993,Molokai Airport,MKK
Godman Army Air Field,Fort Knox,KY,US,40121,37.90710068,-85.9720993,Godman Army Air Field,FTK
New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,NC,US,28540,34.70840073,-77.43969727,New River MCAS /H/ /Mccutcheon Fld/ Airport,\N
San Angelo Regional Mathis Field,San Angelo,TX,US,76904,31.35770035,-100.4960022,San Angelo Regional Mathis Field,SJT
Calexico International Airport,Calexico,CA,US,92231,32.66949844,-115.5130005,Calexico International Airport,CXL
Chico Municipal Airport,Chico,CA,US,95973,39.79539871,-121.8580017,Chico Municipal Airport,CIC
Burlington International Airport,Burlington,VT,US,05403,44.47190094,-73.15329742,Burlington International Airport,BTV
Jacksonville International Airport,Jacksonville,FL,US,32218,30.49410057,-81.68789673,Jacksonville International Airport,JAX
Durango La Plata County Airport,Durango,CO,US,81303,37.1515007,-107.7539978,Durango La Plata County Airport,DRO
Washington Dulles International Airport,Washington,VA,US,20151,38.94449997,-77.45580292,Washington Dulles International Airport,IAD
Easterwood Field,College Station,TX,US,77845,30.58860016,-96.36380005,Easterwood Field,CLL
Felts Field,Spokane,WA,US,99212,47.68280029,-117.322998,Felts Field,SFF
General Mitchell International Airport,Milwaukee,WI,US,53207,42.94720078,-87.89659882,General Mitchell International Airport,MKE
Abilene Regional Airport,Abilene,TX,US,79602,32.41130066,-99.68190002,Abilene Regional Airport,ABI
Columbia Regional Airport,Columbia,MO,US,65201,38.81809998,-92.21959686,Columbia Regional Airport,COU
Portland International Airport,Portland,OR,US,97218,45.58869934,-122.5979996,Portland International Airport,PDX
Dade Collier Training and Transition Airport,Miami,FL,US,34141,25.86179924,-80.89700317,Dade Collier Training and Transition Airport,TNT
Palm Beach International Airport,West Palm Beach,FL,US,33406,26.68320084,-80.09559631,Palm Beach International Airport,PBI
Fort Worth Meacham International Airport,Fort Worth,TX,US,76106,32.81980133,-97.36239624,Fort Worth Meacham International Airport,FTW
Ogdensburg International Airport,Ogdensburg,NY,US,13669,44.68190002,-75.46549988,Ogdensburg International Airport,OGS
Boeing Field King County International Airport,Seattle,WA,US,98108,47.52999878,-122.302002,Boeing Field King County International Airport,BFI
Lackland Air Force Base,San Antonio,TX,US,78243,29.38419914,-98.58110046,Lackland Air Force Base,SKF
Honolulu International Airport,Honolulu,HI,US,96819,21.31870079,-157.9219971,Honolulu International Airport,HNL
Des Moines International Airport,Des Moines,IA,US,50321,41.5340004,-93.6631012,Des Moines International Airport,DSM
Coastal Carolina Regional Airport,New Bern,NC,US,28562,35.07300186,-77.04290009,Coastal Carolina Regional Airport,EWN
Monroe Regional Airport,Monroe,LA,US,71203,32.51089859,-92.03769684,Monroe Regional Airport,MLU
Shaw Air Force Base,Sumter,SC,US,29152,33.97269821,-80.47059631,Shaw Air Force Base,SSC
Ontario International Airport,Ontario,CA,US,91761,34.05599976,-117.6009979,Ontario International Airport,ONT
Majors Airport,Greenvile,TX,US,75402,33.06779861,-96.06529999,Majors Airport,GVT
Roswell International Air Center Airport,Roswell,NM,US,88203,33.30160141,-104.5309982,Roswell International Air Center Airport,ROW
Coleman A. Young Municipal Airport,Detroit,MI,US,48234,42.40919876,-83.00990295,Coleman A. Young Municipal Airport,DET
Brownsville South Padre Island International Airport,Brownsville,TX,US,78521,25.90679932,-97.42590332,Brownsville South Padre Island International Airport,BRO
Dothan Regional Airport,Dothan,AL,US,36350,31.32130051,-85.44960022,Dothan Regional Airport,DHN
Cape May County Airport,Wildwood,NJ,US,08242,39.00849915,-74.90830231,Cape May County Airport,WWD
Selfridge Angb Airport,Mount Clemens,MI,US,48045,42.60829926,-82.83550262,Selfridge Angb Airport,MTC
Four Corners Regional Airport,Farmington,NM,US,87401,36.74119949,-108.2300034,Four Corners Regional Airport,FMN
Corpus Christi International Airport,Corpus Christi,TX,US,78406,27.77039909,-97.50119781,Corpus Christi International Airport,CRP
Syracuse Hancock International Airport,Syracuse,NY,US,13212,43.11119843,-76.10630035,Syracuse Hancock International Airport,SYR
Naval Air Station Key West/Boca Chica Field,Key West,FL,US,33040,24.57579994,-81.68890381,Naval Air Station Key West/Boca Chica Field,NQX
Chicago Midway International Airport,Chicago,IL,US,60638,41.7859993,-87.75240326,Chicago Midway International Airport,MDW
Norman Y. Mineta San Jose International Airport,San Jose,CA,US,95050,37.36259842,-121.9290009,Norman Y. Mineta San Jose International Airport,SJC
Lea County Regional Airport,Hobbs,NM,US,88240,32.6875,-103.2170029,Lea County Regional Airport,HOB
Northeast Philadelphia Airport,Philadelphia,PA,US,19114,40.08190155,-75.01059723,Northeast Philadelphia Airport,PNE
Denver International Airport,Denver,CO,US,80249,39.86169815,-104.6729965,Denver International Airport,DEN
Philadelphia International Airport,Philadelphia,PA,US,19153,39.87189865,-75.2410965,Philadelphia International Airport,PHL
Sioux Gateway Col. Bud Day Field,Sioux City,IA,US,51111,42.40259933,-96.38439941,Sioux Gateway Col. Bud Day Field,SUX
Middle Georgia Regional Airport,Macon,GA,US,31216,32.69279861,-83.64920044,Middle Georgia Regional Airport,MCN
Truth Or Consequences Municipal Airport,Truth Or Consequences,NM,US,87935,33.23690033,-107.2720032,Truth Or Consequences Municipal Airport,TCS
Palmdale Regional/USAF Plant 42 Airport,Palmdale,CA,US,93550,34.62939835,-118.0849991,Palmdale Regional/USAF Plant 42 Airport,PMD
Randolph Air Force Base,San Antonio,TX,US,78148,29.52969933,-98.27890015,Randolph Air Force Base,RND
El Centro Naf Airport,El Centro,CA,US,92243,32.82920074,-115.6719971,El Centro Naf Airport,NJK
Port Columbus International Airport,Columbus,OH,US,43219,39.9980011,-82.89189911,Port Columbus International Airport,CMH
Drake Field,Fayetteville,AR,US,72701,36.00510025,-94.17009735,Drake Field,FYV
Henry Post Army Air Field (Fort Sill),Fort Sill,OK,US,73503,34.64979935,-98.40219879,Henry Post Army Air Field (Fort Sill),FSI
Princeton Municipal Airport,Princeton,MN,US,55371,45.55989838,-93.60820007,Princeton Municipal Airport,PNM
Wright-Patterson Air Force Base,Dayton,OH,US,45433,39.8260994,-84.0483017,Wright-Patterson Air Force Base,FFO
Edward G. Pitka Sr Airport,Galena,AK,US,99741,64.73619843,-156.9369965,Edward G. Pitka Sr Airport,GAL
Chandler Municipal Airport,Chandler,AZ,US,85286,33.2691,-111.810997,Chandler Municipal Airport,\N
Mineral Wells Airport,Mineral Wells,TX,US,76067,32.78160095,-98.06020355,Mineral Wells Airport,MWL
Mc Connell Air Force Base,Wichita,KS,US,67210,37.62189865,-97.26820374,Mc Connell Air Force Base,IAB
New Orleans NAS JRB/Alvin Callender Field,New Orleans,LA,US,70037,29.82530022,-90.03500366,New Orleans NAS JRB/Alvin Callender Field,NBG
Beaufort County Airport,Beaufort,SC,US,29907,32.41220093,-80.63439941,Beaufort County Airport,BFT
Texarkana Regional Webb Field,Texarkana,AR,US,71854,33.45370102,-93.99099731,Texarkana Regional Webb Field,TXK
Plattsburgh International Airport,Plattsburgh,NY,US,12901,44.65090179,-73.4681015,Plattsburgh International Airport,PBG
Phillips Army Air Field,Aberdeen,MD,US,21005,39.466202,-76.1688,Phillips Army Air Field,APG
Tucumcari Municipal Airport,Tucumcari,NM,US,88401,35.18280029,-103.6029968,Tucumcari Municipal Airport,TCC
Ted Stevens Anchorage International Airport,Anchorage,AK,US,99502,61.17440033,-149.9960022,Ted Stevens Anchorage International Airport,ANC
Robert Gray  Army Air Field Airport,Killeen,TX,US,76549,31.06719971,-97.8289032,Robert Gray  Army Air Field Airport,GRK
Black Rock Airport,Zuni Pueblo,NM,US,87327,35.08319855,-108.7919998,Black Rock Airport,ZUN
Bellingham International Airport,Bellingham,WA,US,98226,48.7928009,-122.538002,Bellingham International Airport,BLI
Millington Regional Jetport Airport,Millington,TN,US,38053,35.3567009,-89.87030029,Millington Regional Jetport Airport,NQA
Elkins-Randolph Co-Jennings Randolph Field,Elkins,WV,US,26241,38.88940048,-79.85710144,Elkins-Randolph Co-Jennings Randolph Field,EKN
Hartford Brainard Airport,Hartford,CT,US,06114,41.73669815,-72.6493988,Hartford Brainard Airport,HFD
North Central State Airport,Smithfield,RI,US,02917,41.92079926,-71.49140167,North Central State Airport,SFZ
Mobile Regional Airport,Mobile,AL,US,36608,30.69120026,-88.24279785,Mobile Regional Airport,MOB
Moffett Federal Airfield,Mountain View,CA,US,94043,37.41609955,-122.0490036,Moffett Federal Airfield,NUQ
Santa Fe Municipal Airport,Santa Fe,NM,US,87507,35.61709976,-106.0889969,Santa Fe Municipal Airport,SAF
Barking Sands Airport,Barking Sands,Hawaii,US,,22.02280045,-159.7850037,Barking Sands Airport,BKH
Beauregard Regional Airport,Deridder,LA,US,70634,30.83169937,-93.33989716,Beauregard Regional Airport,DRI
Bradshaw Army Airfield,Bradshaw Field,HI,US,96743,19.76009941,-155.5540009,Bradshaw Army Airfield,BSF
Nogales International Airport,Nogales,AZ,US,85621,31.41769981,-110.8479996,Nogales International Airport,OLS
Mac Dill Air Force Base,Tampa,FL,US,33621,27.84930038,-82.52120209,Mac Dill Air Force Base,MCF
Scott AFB/Midamerica Airport,Belleville,IL,US,62225,38.5452,-89.835197,Scott AFB/Midamerica Airport,BLV
Opa-locka Executive Airport,Miami,FL,US,33054,25.90699959,-80.27839661,Opa-locka Executive Airport,OPF
Del Rio International Airport,Del Rio,TX,US,78840,29.37420082,-100.927002,Del Rio International Airport,DRT
Southwest Florida International Airport,Fort Myers,FL,US,33913,26.53619957,-81.75520325,Southwest Florida International Airport,RSW
King Salmon Airport,King Salmon,AK,US,99613,58.67679977,-156.6490021,King Salmon Airport,AKN
Muir Army Air Field (Fort Indiantown Gap) Airport,Muir,PA,US,17003,40.43479919,-76.56939697,Muir Army Air Field (Fort Indiantown Gap) Airport,MUI
Kapalua Airport,Lahania-kapalua,HI,US,96761,20.96290016,-156.6730042,Kapalua Airport,JHM
John F Kennedy International Airport,New York,NY,US,11430,40.63980103,-73.77890015,John F Kennedy International Airport,JFK
Homestead ARB Airport,Homestead,FL,US,33033,25.48859978,-80.38359833,Homestead ARB Airport,HST
Riverside Municipal Airport,Riverside,CA,US,92504,33.95190048,-117.4449997,Riverside Municipal Airport,RAL
Sherman Army Air Field,Fort Leavenworth,KS,US,66027,39.36830139,-94.91470337,Sherman Army Air Field,FLV
Wallops Flight Facility Airport,Wallops Island,VA,US,23337,37.94020081,-75.46640015,Wallops Flight Facility Airport,WAL
Holloman Air Force Base,Alamogordo,NM,US,88330,32.85250092,-106.1070023,Holloman Air Force Base,HMN
Willow Grove Naval Air Station/Joint Reserve Base,Willow Grove,PA,US,19090,40.19979858,-75.14820099,Willow Grove Naval Air Station/Joint Reserve Base,NXX
Cheyenne Regional Jerry Olson Field,Cheyenne,WY,US,82009,41.15570068,-104.8119965,Cheyenne Regional Jerry Olson Field,CYS
Stockton Metropolitan Airport,Stockton,CA,US,95206,37.89419937,-121.237999,Stockton Metropolitan Airport,SCK
Charleston Air Force Base-International Airport,Charleston,SC,US,29404,32.89860153,-80.04049683,Charleston Air Force Base-International Airport,CHS
Reno Tahoe International Airport,Reno,NV,US,89502,39.49909973,-119.7679977,Reno Tahoe International Airport,RNO
Ketchikan International Airport,Ketchikan,AK,US,99901,55.35559845,-131.7140045,Ketchikan International Airport,KTN
Willow Run Airport,Detroit,MI,US,48111,42.23789978,-83.53040314,Willow Run Airport,YIP
Vandenberg Air Force Base,Lompoc,CA,US,93437,34.73730087,-120.5839996,Vandenberg Air Force Base,VBG
Birmingham-Shuttlesworth International Airport,Birmingham,AL,US,35212,33.56290054,-86.75350189,Birmingham-Shuttlesworth International Airport,BHM
Lakehurst Maxfield Field Airport,Lakehurst,NJ,US,08527,40.03329849,-74.353302,Lakehurst Maxfield Field Airport,NEL
Nellis Air Force Base,Las Vegas,NV,US,89191,36.23619843,-115.0339966,Nellis Air Force Base,LSV
March ARB Airport,Riverside,CA,US,92571,33.88069916,-117.2590027,March ARB Airport,RIV
Modesto City Co-Harry Sham Field,Modesto,CA,US,95354,37.62580109,-120.9540024,Modesto City Co-Harry Sham Field,MOD
Sacramento International Airport,Sacramento,CA,US,95837,38.69540024,-121.5910034,Sacramento International Airport,SMF
Waukegan National Airport,Chicago,IL,US,60087,42.42219925,-87.86789703,Waukegan National Airport,UGN
City of Colorado Springs Municipal Airport,Colorado Springs,CO,US,80916,38.80580139,-104.7009964,City of Colorado Springs Municipal Airport,COS
Buffalo Niagara International Airport,Buffalo,NY,US,14225,42.94049835,-78.73220062,Buffalo Niagara International Airport,BUF
Griffing Sandusky Airport,Sandusky,OH,US,44870,41.4333992,-82.65229797,Griffing Sandusky Airport,SKY
Snohomish County (Paine Field) Airport,Everett,WA,US,98208,47.90629959,-122.2819977,Snohomish County (Paine Field) Airport,PAE
Mountain Home Air Force Base,Mountain Home,ID,US,83648,43.043598,-115.872002,Mountain Home Air Force Base,MUO
Cedar City Regional Airport,Cedar City,UT,US,84721,37.70100021,-113.098999,Cedar City Regional Airport,CDC
Bradley International Airport,Windsor Locks,CT,US,06096,41.93889999,-72.68319702,Bradley International Airport,BDL
Mc Allen Miller International Airport,Mcallen,TX,US,78503,26.17580032,-98.23860168,Mc Allen Miller International Airport,MFE
Norfolk Ns (Chambers Fld) Airport,Norfolk,VA,US,23511,36.93759918,-76.28929901,Norfolk Ns (Chambers Fld) Airport,NGU
Westover ARB/Metropolitan Airport,Chicopee Falls,MA,US,01022,42.19400024,-72.53479767,Westover ARB/Metropolitan Airport,CEF
Lubbock Preston Smith International Airport,Lubbock,TX,US,79403,33.66360092,-101.822998,Lubbock Preston Smith International Airport,LBB
Chicago O'Hare International Airport,Chicago,IL,US,60666,41.97859955,-87.90480042,Chicago O'Hare International Airport,ORD
Boca Raton Airport,Boca Raton,FL,US,33431,26.37849998,-80.10769653,Boca Raton Airport,BCT
Fairbanks International Airport,Fairbanks,AK,US,99709,64.81510162,-147.8560028,Fairbanks International Airport,FAI
Quantico MCAF /Turner field,Quantico,VA,US,22134,38.50170135,-77.30529785,Quantico MCAF /Turner field,NYG
Cannon Air Force Base,Clovis,NM,US,88103,34.38280106,-103.3219986,Cannon Air Force Base,CVS
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,HI,US,96734,21.45050049,-157.7680054,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NGF
Offutt Air Force Base,Omaha,NE,US,68113,41.11830139,-95.91249847,Offutt Air Force Base,OFF
Gulkana Airport,Gulkana,AK,US,99588,62.1548996,-145.4570007,Gulkana Airport,GKN
Watertown International Airport,Watertown,NY,US,13634,43.9919014,-76.021698,Watertown International Airport,ART
Palm Springs International Airport,Palm Springs,CA,US,92234,33.82970047,-116.5070038,Palm Springs International Airport,PSP
Rick Husband Amarillo International Airport,Amarillo,TX,US,79111,35.2193985,-101.7060013,Rick Husband Amarillo International Airport,AMA
Fort Dodge Regional Airport,Fort Dodge,IA,US,50501,42.55149841,-94.19259644,Fort Dodge Regional Airport,FOD
Barksdale Air Force Base,Shreveport,LA,US,71110,32.50180054,-93.66269684,Barksdale Air Force Base,BAD
Topeka Regional Airport - Forbes Field,Topeka,KS,US,66609,38.95090103,-95.66359711,Topeka Regional Airport - Forbes Field,FOE
Cotulla-La Salle County Airport,Cotulla,TX,US,78014,28.45669937,-99.22029877,Cotulla-La Salle County Airport,COT
Wilmington International Airport,Wilmington,NC,US,28405,34.27059937,-77.90260315,Wilmington International Airport,ILM
"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,US,70811,30.53319931,-91.14959717,"Baton Rouge Metropolitan, Ryan Field",BTR
Tyler Pounds Regional Airport,Tyler,TX,US,75704,32.35409927,-95.40239716,Tyler Pounds Regional Airport,TYR
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,US,21240,39.17539978,-76.66829681,Baltimore/Washington International Thurgood Marshall Airport,BWI
Hobart Regional Airport,Hobart,OK,US,73651,34.991317,-99.051313,Hobart Regional Airport,HBR
Lanai Airport,Lanai,HI,US,96763,20.78560066,-156.951004,Lanai Airport,LNY
Alexandria International Airport,Alexandria,LA,US,71303,31.32740021,-92.54979706,Alexandria International Airport,AEX
Condron Army Air Field,White Sands,NM,US,88002,32.34149933,-106.4029999,Condron Army Air Field,WSD
Cold Bay Airport,Cold Bay,AK,US,99571,55.20610046,-162.7250061,Cold Bay Airport,CDB
Tulsa International Airport,Tulsa,OK,US,74115,36.19839859,-95.88809967,Tulsa International Airport,TUL
Sitka Rocky Gutierrez Airport,Sitka,AK,US,99835,57.04710007,-135.3619995,Sitka Rocky Gutierrez Airport,SIT
Long Island Mac Arthur Airport,Islip,NY,US,11779,40.79520035,-73.10019684,Long Island Mac Arthur Airport,ISP
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MN,US,55111,44.88199997,-93.22180176,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP
New Castle Airport,Wilmington,DE,US,19720,39.67869949,-75.60649872,New Castle Airport,ILG
Unalaska Airport,Unalaska,AK,US,99692,53.90010071,-166.5440063,Unalaska Airport,DUT
Louis Armstrong New Orleans International Airport,New Orleans,LA,US,70062,29.99340057,-90.25800323,Louis Armstrong New Orleans International Airport,MSY
Portland International Jetport Airport,Portland,ME,US,04102,43.64619827,-70.30930328,Portland International Jetport Airport,PWM
Will Rogers World Airport,Oklahoma City,OK,US,73195,35.39310074,-97.60070038,Will Rogers World Airport,OKC
Albany International Airport,Albany,NY,US,12211,42.74829865,-73.80169678,Albany International Airport,ALB
Valdez Pioneer Field,Valdez,AK,US,99686,61.13389969,-146.2480011,Valdez Pioneer Field,VDZ
Langley Air Force Base,Hampton,VA,US,23665,37.082901,-76.36049652,Langley Air Force Base,LFI
John Wayne Airport-Orange County Airport,Santa Ana,CA,US,92626,33.67570114,-117.8679962,John Wayne Airport-Orange County Airport,SNA
Kendall-Tamiami Executive Airport,Kendall-tamiami,FL,US,33196,25.64789963,-80.43280029,Kendall-Tamiami Executive Airport,TMB
Oceana NAS,Oceana,VA,US,23460,36.8207016,-76.03350067,Oceana NAS,NTU
Grissom Air Reserve Base,Peru,IN,US,46971,40.64810181,-86.15209961,Grissom Air Reserve Base,GUS
Casper-Natrona County International Airport,Casper,WY,US,82604,42.90800095,-106.4639969,Casper-Natrona County International Airport,CPR
Destin-Ft Walton Beach Airport,Valparaiso,FL,US,32580,30.4832,-86.525398,Destin-Ft Walton Beach Airport,VPS
Craig Field,Selma,AL,US,36701,32.34389877,-86.9878006,Craig Field,SEM
Key West International Airport,Key West,FL,US,33040,24.55610085,-81.75959778,Key West International Airport,EYW
Charlotte Douglas International Airport,Charlotte,NC,US,28208,35.2140007,-80.94309998,Charlotte Douglas International Airport,CLT
McCarran International Airport,Las Vegas,NV,US,89119,36.08010101,-115.1520004,McCarran International Airport,LAS
Orlando International Airport,Orlando,FL,US,32827,28.42939949,-81.30899811,Orlando International Airport,MCO
Florence Regional Airport,Florence,SC,US,29506,34.1853981,-79.72389984,Florence Regional Airport,FLO
Great Falls International Airport,Great Falls,MT,US,59404,47.48199844,-111.3710022,Great Falls International Airport,GTF
Youngstown Warren Regional Airport,Youngstown,OH,US,44473,41.26070023,-80.67910004,Youngstown Warren Regional Airport,YNG
Ladd AAF Airfield,Fort Wainwright,AK,US,99703,64.83750153,-147.6139984,Ladd AAF Airfield,FBK
Mc Minnville Municipal Airport,Mackminnville,OR,US,97128,45.19440079,-123.1360016,Mc Minnville Municipal Airport,MMV
Robins Air Force Base,Macon,GA,US,31098,32.64009857,-83.59190369,Robins Air Force Base,WRB
Pullman Moscow Regional Airport,Pullman,WA,US,99163,46.7439,-117.110001,Pullman Moscow Regional Airport,PUW
Lewiston Nez Perce County Airport,Lewiston,ID,US,83501,46.37450027,-117.0149994,Lewiston Nez Perce County Airport,LWS
Elmira Corning Regional Airport,Elmira,NY,US,14845,42.15990067,-76.89160156,Elmira Corning Regional Airport,ELM
Ithaca Tompkins Regional Airport,Ithaca,NY,US,14850,42.49100113,-76.45839691,Ithaca Tompkins Regional Airport,ITH
Monterey Peninsula Airport,Monterey,CA,US,93940,36.5870018,-121.8430023,Monterey Peninsula Airport,MRY
Santa Barbara Municipal Airport,Santa Barbara,CA,US,93117,34.42620087,-119.8399963,Santa Barbara Municipal Airport,SBA
Daytona Beach International Airport,Daytona Beach,FL,US,32114,29.179899,-81.058098,Daytona Beach International Airport,DAB
Talkeetna Airport,Talkeetna,AK,US,99676,62.32049942,-150.0939941,Talkeetna Airport,TKA
Tweed New Haven Airport,New Haven,CT,US,06512,41.26369858,-72.88680267,Tweed New Haven Airport,HVN
Asheville Regional Airport,Asheville,NC,US,28732,35.43619919,-82.54180145,Asheville Regional Airport,AVL
Piedmont Triad International Airport,Greensboro,NC,US,27409,36.09780121,-79.93730164,Piedmont Triad International Airport,GSO
Joe Foss Field Airport,Sioux Falls,SD,US,57104,43.58200073,-96.74189758,Joe Foss Field Airport,FSD
Manchester Airport,Manchester NH,NH,US,03103,42.93259811,-71.43569946,Manchester Airport,MHT
Naples Municipal Airport,Naples,FL,US,34104,26.15259933,-81.77529907,Naples Municipal Airport,APF
Louisville International Standiford Field,Louisville,KY,US,40209,38.1744,-85.736,Louisville International Standiford Field,SDF
Charlottesville Albemarle Airport,Charlottesville VA,VA,US,22911,38.1385994,-78.45290375,Charlottesville Albemarle Airport,CHO
RoanokeðððBlacksburg Regional Airport,Roanoke VA,VA,US,24012,37.32550049,-79.97540283,RoanokeðððBlacksburg Regional Airport,ROA
Blue Grass Airport,Lexington KY,KY,US,40510,38.03649902,-84.60590363,Blue Grass Airport,LEX
Evansville Regional Airport,Evansville,IN,US,47725,38.03699875,-87.53240204,Evansville Regional Airport,EVV
Albuquerque International Sunport Airport,Albuquerque,NM,US,87106,35.04019928,-106.6090012,Albuquerque International Sunport Airport,ABQ
Gallatin Field,Bozeman,MT,US,59714,45.77750015,-111.1529999,Gallatin Field,BZN
Billings Logan International Airport,Billings,MT,US,59105,45.80770111,-108.5429993,Billings Logan International Airport,BIL
Bert Mooney Airport,Butte,MT,US,59701,45.95479965,-112.4970016,Bert Mooney Airport,BTM
Cherry Capital Airport,Traverse City,MI,US,49686,44.74140167,-85.5821991,Cherry Capital Airport,TVC
Hancock County-Bar Harbor Airport,Bar Harbor,ME,US,04605,44.45000076,-68.3615036,Hancock County-Bar Harbor Airport,BHB
Knox County Regional Airport,Rockland,ME,US,04854,44.06010056,-69.09919739,Knox County Regional Airport,RKD
Jackson Hole Airport,Jacksn Hole,WY,US,83001,43.6072998,-110.737999,Jackson Hole Airport,JAC
Chicago Rockford International Airport,Rockford,IL,US,61109,42.19540024,-89.09719849,Chicago Rockford International Airport,RFD
Greenville Spartanburg International Airport,Greenville,SC,US,29651,34.89569855,-82.21890259,Greenville Spartanburg International Airport,GSP
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,IL,US,61704,40.47710037,-88.91590118,Central Illinois Regional Airport at Bloomington-Normal,BMI
Gulfport Biloxi International Airport,Gulfport,MS,US,39503,30.40730095,-89.07009888,Gulfport Biloxi International Airport,GPT
Kalamazoo Battle Creek International Airport,Kalamazoo,MI,US,49002,42.23490143,-85.55210114,Kalamazoo Battle Creek International Airport,AZO
Toledo Express Airport,Toledo,OH,US,43558,41.58679962,-83.80780029,Toledo Express Airport,TOL
Fort Wayne International Airport,Fort Wayne,IN,US,46809,40.97850037,-85.19509888,Fort Wayne International Airport,FWA
Decatur Airport,Decatur,IL,US,62521,39.83459854,-88.86569977,Decatur Airport,DEC
The Eastern Iowa Airport,Cedar Rapids,IA,US,52404,41.88470078,-91.71080017,The Eastern Iowa Airport,CID
